NAME,total_housing_units,built_2020_plus,built_2010_2019,built_2000_2009,total_units_in_structure,units_10_19,units_20_49,units_50_plus,median_home_value,owner_occupied,renter_occupied,total_pop,median_hh_income,bachelors,masters,professional_degree,doctorate,GEOID,lat,lon,county_fips,county_name,pct_new_housing,pct_renter,pct_college,units_10_plus,tier_label,tier_color,state_avg_pct_new,tract_fips,mobility_score
Block Group 3; Census Tract 1271; Davis County; Utah,599,0,207,20,599,0,0,44,615200.0,464,122,1612,98750.0,435,123,44,0,490111271003,41.0220956,-111.915489,49011,Davis,0.0,0.20819112627986347,0.37344913151364767,44,Minimal new construction,#D9D9D9,0.02349461311125304,49011127100,0.55787599
Block Group 4; Census Tract 1271; Davis County; Utah,497,30,85,72,497,0,0,0,518700.0,484,13,2208,122318.0,463,111,0,0,490111271004,41.0291835,-111.9226713,49011,Davis,0.060362173038229376,0.026156941649899398,0.259963768115942,0,Moderate growth,#3690C0,0.02349461311125304,49011127100,0.55787599
Block Group 5; Census Tract 1271; Davis County; Utah,521,0,37,36,521,0,0,19,558900.0,507,14,1684,121083.0,332,189,15,0,490111271005,41.0357528,-111.9167529,49011,Davis,0.0,0.026871401151631478,0.3182897862232779,19,Minimal new construction,#D9D9D9,0.02349461311125304,49011127100,0.55787599
Block Group 1; Census Tract 9800; Davis County; Utah,8,0,0,0,8,0,0,0,-1.0,0,8,415,-1.0,27,9,0,0,490119800001,41.1291265,-111.9919303,49011,Davis,0.0,1.0,0.08674698795180723,0,Minimal new construction,#D9D9D9,0.02349461311125304,49011980000,
Block Group 1; Census Tract 9403; Duchesne County; Utah,479,0,23,53,479,0,0,111,220600.0,309,88,1183,81042.0,74,5,0,0,490139403001,40.1799931,-110.4150963,49013,Duchesne,0.0,0.2216624685138539,0.06677937447168217,111,Minimal new construction,#D9D9D9,0.02349461311125304,49013940300,0.51240706
Block Group 2; Census Tract 9403; Duchesne County; Utah,384,3,9,42,384,0,0,56,301600.0,286,41,1035,88125.0,85,32,0,0,490139403002,40.1917825,-110.3408146,49013,Duchesne,0.0078125,0.12538226299694188,0.11304347826086956,56,Minimal new construction,#D9D9D9,0.02349461311125304,49013940300,0.51240706
Block Group 3; Census Tract 9403; Duchesne County; Utah,2153,17,141,390,2153,0,0,574,232600.0,621,85,1777,60500.0,178,70,0,0,490139403003,40.2802474,-110.469351,49013,Duchesne,0.007895959126799815,0.12039660056657224,0.13956105796285875,574,Minimal new construction,#D9D9D9,0.02349461311125304,49013940300,0.51240706
Block Group 1; Census Tract 9405.01; Duchesne County; Utah,577,0,63,100,577,0,0,64,210700.0,344,153,1543,74688.0,141,9,0,6,490139405011,40.3094144,-109.9842369,49013,Duchesne,0.0,0.30784708249496984,0.10110174983797797,64,Minimal new construction,#D9D9D9,0.02349461311125304,49013940501,
Block Group 2; Census Tract 9405.01; Duchesne County; Utah,665,0,56,119,665,8,0,85,193900.0,249,335,1519,54167.0,72,11,8,9,490139405012,40.294923,-109.9841787,49013,Duchesne,0.0,0.5736301369863014,0.06583278472679395,93,Minimal new construction,#D9D9D9,0.02349461311125304,49013940501,
Block Group 1; Census Tract 9405.02; Duchesne County; Utah,898,0,125,216,898,0,0,28,384700.0,692,119,2557,93281.0,195,111,8,22,490139405021,40.3020155,-110.0087196,49013,Duchesne,0.0,0.1467324290998767,0.13140398904966757,28,Minimal new construction,#D9D9D9,0.02349461311125304,49013940502,
Block Group 2; Census Tract 9405.02; Duchesne County; Utah,983,31,264,302,983,0,0,41,305800.0,786,158,2978,81618.0,295,79,17,27,490139405022,40.3183047,-110.0413121,49013,Duchesne,0.03153611393692777,0.1673728813559322,0.14036265950302215,41,Moderate growth,#3690C0,0.02349461311125304,49013940502,
Block Group 1; Census Tract 9406; Duchesne County; Utah,431,0,20,54,431,0,0,90,215100.0,299,76,1110,68750.0,24,21,0,3,490139406001,40.0500338,-110.0486045,49013,Duchesne,0.0,0.20266666666666666,0.043243243243243246,90,Minimal new construction,#D9D9D9,0.02349461311125304,49013940600,0.55124146
Block Group 2; Census Tract 9406; Duchesne County; Utah,827,8,105,108,827,0,0,249,220900.0,572,128,2087,68667.0,83,44,8,0,490139406002,40.2544594,-110.1765274,49013,Duchesne,0.009673518742442563,0.18285714285714286,0.06468615237182558,249,Minimal new construction,#D9D9D9,0.02349461311125304,49013940600,0.55124146
Block Group 3; Census Tract 9406; Duchesne County; Utah,748,9,84,98,748,0,0,127,241200.0,620,70,2119,84583.0,161,46,0,0,490139406003,40.4990244,-110.1021015,49013,Duchesne,0.012032085561497326,0.10144927536231885,0.0976875884851345,127,Some new construction,#A6BDDB,0.02349461311125304,49013940600,0.55124146
Block Group 4; Census Tract 9406; Duchesne County; Utah,427,0,48,52,427,0,0,88,248600.0,315,56,1074,72431.0,52,45,0,0,490139406004,40.4138825,-110.3863278,49013,Duchesne,0.0,0.1509433962264151,0.09031657355679702,88,Minimal new construction,#D9D9D9,0.02349461311125304,49013940600,0.55124146
Block Group 5; Census Tract 9406; Duchesne County; Utah,371,0,15,98,371,0,0,112,244900.0,231,81,950,88306.0,57,25,0,0,490139406005,40.3710632,-110.2366969,49013,Duchesne,0.0,0.25961538461538464,0.0863157894736842,112,Minimal new construction,#D9D9D9,0.02349461311125304,49013940600,0.55124146
Block Group 1; Census Tract 9762; Emery County; Utah,395,1,12,30,395,0,0,81,160700.0,310,52,940,57500.0,68,20,0,0,490159762001,39.4562425,-111.0263878,49015,Emery,0.002531645569620253,0.143646408839779,0.09361702127659574,81,Minimal new construction,#D9D9D9,0.02349461311125304,49015976200,0.4942694
Block Group 2; Census Tract 9762; Emery County; Utah,223,3,21,3,223,0,0,38,170800.0,155,50,584,92813.0,54,51,0,4,490159762002,39.289689,-110.6808579,49015,Emery,0.013452914798206279,0.24390243902439024,0.18664383561643835,38,Some new construction,#A6BDDB,0.02349461311125304,49015976200,0.4942694
Block Group 3; Census Tract 9762; Emery County; Utah,442,0,12,2,442,0,0,17,193500.0,270,122,1184,78382.0,64,30,0,0,490159762003,39.3074098,-110.9495858,49015,Emery,0.0,0.3112244897959184,0.07939189189189189,17,Minimal new construction,#D9D9D9,0.02349461311125304,49015976200,0.4942694
Block Group 4; Census Tract 9762; Emery County; Utah,465,0,13,23,465,0,0,130,203700.0,326,79,1280,71042.0,41,32,9,0,490159762004,39.3326298,-110.9727123,49015,Emery,0.0,0.19506172839506172,0.0640625,130,Minimal new construction,#D9D9D9,0.02349461311125304,49015976200,0.4942694
Block Group 1; Census Tract 9763; Emery County; Utah,595,0,20,63,595,0,0,96,171900.0,417,84,1446,73594.0,189,112,0,0,490159763001,39.2164381,-111.0118895,49015,Emery,0.0,0.16766467065868262,0.20816044260027664,96,Minimal new construction,#D9D9D9,0.02349461311125304,49015976300,0.51005334
Block Group 2; Census Tract 9763; Emery County; Utah,730,19,0,56,730,0,0,39,216300.0,433,75,1479,93500.0,84,66,0,0,490159763002,39.3016408,-111.147993,49015,Emery,0.026027397260273973,0.14763779527559054,0.10141987829614604,39,Some new construction,#A6BDDB,0.02349461311125304,49015976300,0.51005334
Block Group 1; Census Tract 9765; Emery County; Utah,402,0,21,54,402,0,0,14,187500.0,287,57,1108,71635.0,93,28,0,0,490159765001,38.8800457,-111.1278257,49015,Emery,0.0,0.16569767441860464,0.1092057761732852,14,Minimal new construction,#D9D9D9,0.02349461311125304,49015976500,0.48650071
Block Group 2; Census Tract 9765; Emery County; Utah,432,0,18,0,432,0,0,7,235400.0,280,83,1076,67743.0,64,29,0,0,490159765002,39.1725065,-111.2406883,49015,Emery,0.0,0.22865013774104684,0.08643122676579926,7,Minimal new construction,#D9D9D9,0.02349461311125304,49015976500,0.48650071
Block Group 3; Census Tract 9765; Emery County; Utah,415,6,15,25,415,18,0,98,170700.0,249,99,871,49500.0,29,27,0,0,490159765003,38.9049286,-110.4737236,49015,Emery,0.014457831325301205,0.28448275862068967,0.0642939150401837,116,Some new construction,#A6BDDB,0.02349461311125304,49015976500,0.48650071
Block Group 1; Census Tract 3; Garfield County; Utah,471,0,64,57,471,0,0,10,272400.0,355,51,986,73750.0,74,59,16,0,490170003001,37.8226363,-112.4347928,49017,Garfield,0.0,0.12561576354679804,0.1511156186612576,10,Minimal new construction,#D9D9D9,0.02349461311125304,49017000300,0.63611734
Block Group 2; Census Tract 3; Garfield County; Utah,942,0,8,270,942,0,0,8,497400.0,91,2,347,103092.0,2,44,23,0,490170003002,37.8713657,-112.4451639,49017,Garfield,0.0,0.021505376344086023,0.1988472622478386,8,Minimal new construction,#D9D9D9,0.02349461311125304,49017000300,0.63611734
Block Group 3; Census Tract 3; Garfield County; Utah,446,14,36,75,446,0,12,43,311100.0,228,65,1060,53813.0,175,43,4,12,490170003003,37.6947091,-112.3546234,49017,Garfield,0.03139013452914798,0.22184300341296928,0.22075471698113208,55,Moderate growth,#3690C0,0.02349461311125304,49017000300,0.63611734
Block Group 1; Census Tract 4; Garfield County; Utah,830,0,73,91,830,0,0,98,360000.0,410,211,1336,58828.0,310,63,33,18,490170004001,37.9596643,-111.0922585,49017,Garfield,0.0,0.3397745571658615,0.31736526946107785,98,Minimal new construction,#D9D9D9,0.02349461311125304,49017000400,0.55040628
Block Group 2; Census Tract 4; Garfield County; Utah,900,7,42,81,900,14,0,148,224400.0,406,208,1441,50417.0,277,31,0,0,490170004002,37.8259752,-112.0349702,49017,Garfield,0.0077777777777777776,0.33876221498371334,0.21374045801526717,162,Minimal new construction,#D9D9D9,0.02349461311125304,49017000400,0.55040628
Block Group 1; Census Tract 2; Grand County; Utah,638,0,23,49,638,94,23,34,592400.0,366,198,1365,62391.0,294,98,34,0,490190002001,38.5950473,-109.5340034,49019,Grand,0.0,0.35106382978723405,0.3120879120879121,151,Minimal new construction,#D9D9D9,0.02349461311125304,49019000200,0.46417916
Block Group 2; Census Tract 2; Grand County; Utah,523,0,100,0,523,0,47,51,720300.0,320,203,1259,55012.0,179,31,0,0,490190002002,38.5788773,-109.5568546,49019,Grand,0.0,0.3881453154875717,0.16679904686258937,98,Minimal new construction,#D9D9D9,0.02349461311125304,49019000200,0.46417916
Block Group 3; Census Tract 2; Grand County; Utah,556,0,67,92,556,0,0,303,84700.0,390,57,1220,80838.0,59,50,25,23,490190002003,38.5903482,-109.5788002,49019,Grand,0.0,0.12751677852348994,0.12868852459016394,303,Minimal new construction,#D9D9D9,0.02349461311125304,49019000200,0.46417916
Block Group 4; Census Tract 2; Grand County; Utah,691,0,313,48,691,23,0,0,460900.0,190,424,1058,-1.0,146,74,0,10,490190002004,38.5658364,-109.5421338,49019,Grand,0.0,0.6905537459283387,0.21739130434782608,23,Minimal new construction,#D9D9D9,0.02349461311125304,49019000200,0.46417916
Block Group 1; Census Tract 3.01; Grand County; Utah,572,0,133,157,572,0,0,109,861700.0,352,61,1026,120114.0,161,71,70,0,490190003011,38.521775,-109.4910196,49019,Grand,0.0,0.14769975786924938,0.29434697855750486,109,Minimal new construction,#D9D9D9,0.02349461311125304,49019000301,
Block Group 2; Census Tract 3.01; Grand County; Utah,1098,57,49,222,1098,0,0,82,472700.0,883,117,1842,80556.0,383,106,100,0,490190003012,38.517689,-109.3851545,49019,Grand,0.05191256830601093,0.117,0.31976112920738325,82,Moderate growth,#3690C0,0.02349461311125304,49019000301,
Block Group 1; Census Tract 3.02; Grand County; Utah,645,0,39,124,645,76,0,83,400700.0,313,219,1125,59091.0,252,80,19,27,490190003021,38.5576159,-109.5422423,49019,Grand,0.0,0.4116541353383459,0.336,159,Minimal new construction,#D9D9D9,0.02349461311125304,49019000302,
Block Group 2; Census Tract 3.02; Grand County; Utah,610,0,75,57,610,0,0,55,388900.0,302,71,802,79393.0,48,11,44,0,490190003022,38.9743261,-109.5734502,49019,Grand,0.0,0.1903485254691689,0.128428927680798,55,Minimal new construction,#D9D9D9,0.02349461311125304,49019000302,
Block Group 1; Census Tract 1101; Iron County; Utah,386,0,16,38,386,0,0,14,247800.0,229,124,756,42083.0,94,11,2,5,490211101001,37.9712968,-112.8673776,49021,Iron,0.0,0.35127478753541075,0.14814814814814814,14,Minimal new construction,#D9D9D9,0.02349461311125304,49021110100,0.50879741
Block Group 2; Census Tract 1101; Iron County; Utah,858,21,70,120,858,0,0,229,236100.0,554,186,1847,51381.0,282,59,0,0,490211101002,37.8455544,-112.8723241,49021,Iron,0.024475524475524476,0.25135135135135134,0.18462371413102327,229,Some new construction,#A6BDDB,0.02349461311125304,49021110100,0.50879741
Block Group 3; Census Tract 1101; Iron County; Utah,557,0,17,13,557,0,0,44,296200.0,246,191,1458,41859.0,90,0,0,15,490211101003,37.8530116,-112.8186391,49021,Iron,0.0,0.43707093821510296,0.0720164609053498,44,Minimal new construction,#D9D9D9,0.02349461311125304,49021110100,0.50879741
Block Group 4; Census Tract 1101; Iron County; Utah,1600,4,43,271,1600,458,110,7,545200.0,136,34,346,57083.0,47,0,0,14,490211101004,37.8070047,-112.7114355,49021,Iron,0.0025,0.2,0.17630057803468208,575,Minimal new construction,#D9D9D9,0.02349461311125304,49021110100,0.50879741
Block Group 1; Census Tract 1102.01; Iron County; Utah,543,20,127,110,543,0,0,133,281800.0,309,215,1451,72944.0,185,41,0,0,490211102011,37.7480737,-113.0645779,49021,Iron,0.03683241252302026,0.41030534351145037,0.15575465196416263,133,Moderate growth,#3690C0,0.02349461311125304,49021110201,
Block Group 2; Census Tract 1102.01; Iron County; Utah,907,18,65,247,907,0,0,42,318600.0,776,59,3537,76172.0,420,123,0,0,490211102012,37.7506718,-113.0448015,49021,Iron,0.019845644983461964,0.07065868263473053,0.15351993214588636,42,Some new construction,#A6BDDB,0.02349461311125304,49021110201,
Block Group 1; Census Tract 1102.02; Iron County; Utah,684,8,235,74,684,0,0,51,408300.0,637,26,1701,62127.0,214,92,10,16,490211102021,37.7917341,-113.0890995,49021,Iron,0.011695906432748537,0.0392156862745098,0.1951793062904174,51,Some new construction,#A6BDDB,0.02349461311125304,49021110202,
Block Group 2; Census Tract 1102.02; Iron County; Utah,604,56,73,236,604,0,20,12,285900.0,467,46,1743,86823.0,182,27,0,15,490211102022,37.7684877,-113.0395001,49021,Iron,0.09271523178807947,0.08966861598440545,0.1285140562248996,32,High growth,#0570B0,0.02349461311125304,49021110202,
Block Group 3; Census Tract 1102.02; Iron County; Utah,443,0,117,141,443,0,0,0,413400.0,416,27,2016,104226.0,253,45,0,0,490211102023,38.0110175,-113.1563728,49021,Iron,0.0,0.060948081264108354,0.14781746031746032,0,Minimal new construction,#D9D9D9,0.02349461311125304,49021110202,
Block Group 1; Census Tract 1103; Iron County; Utah,695,0,61,148,695,0,0,157,249100.0,483,126,1869,56902.0,184,14,0,0,490211103001,37.6941604,-113.6400754,49021,Iron,0.0,0.20689655172413793,0.10593900481540931,157,Minimal new construction,#D9D9D9,0.02349461311125304,49021110300,0.44388199
Block Group 2; Census Tract 1103; Iron County; Utah,700,19,80,342,700,0,0,21,365900.0,649,51,2863,110667.0,345,99,54,29,490211103002,37.7039389,-113.1473908,49021,Iron,0.027142857142857142,0.07285714285714286,0.1840726510653161,21,Some new construction,#A6BDDB,0.02349461311125304,49021110300,0.44388199
Block Group 3; Census Tract 1103; Iron County; Utah,452,0,81,86,452,0,0,25,292900.0,418,0,1043,58385.0,69,11,17,0,490211103003,37.9660684,-113.6513797,49021,Iron,0.0,0.0,0.09300095877277086,25,Minimal new construction,#D9D9D9,0.02349461311125304,49021110300,0.44388199
Block Group 1; Census Tract 1104; Iron County; Utah,508,0,28,24,508,0,0,8,237500.0,164,281,1080,28589.0,130,3,4,7,490211104001,37.6765796,-113.0741534,49021,Iron,0.0,0.6314606741573033,0.13333333333333333,8,Minimal new construction,#D9D9D9,0.02349461311125304,49021110400,0.49928847
Block Group 2; Census Tract 1104; Iron County; Utah,240,40,32,13,240,0,51,0,316200.0,73,71,757,31750.0,19,11,0,0,490211104002,37.6722771,-113.0709064,49021,Iron,0.16666666666666666,0.4930555555555556,0.03963011889035667,51,Construction hotspot,#034E7B,0.02349461311125304,49021110400,0.49928847
Block Group 3; Census Tract 1104; Iron County; Utah,276,0,0,10,276,0,0,0,263600.0,202,33,669,100034.0,131,37,0,15,490211104003,37.6684709,-113.0709983,49021,Iron,0.0,0.14042553191489363,0.273542600896861,0,Minimal new construction,#D9D9D9,0.02349461311125304,49021110400,0.49928847
Block Group 4; Census Tract 1104; Iron County; Utah,917,0,38,140,917,65,40,0,290400.0,606,215,2616,59657.0,269,64,4,72,490211104004,37.6626324,-113.0755645,49021,Iron,0.0,0.2618757612667479,0.15634556574923547,105,Minimal new construction,#D9D9D9,0.02349461311125304,49021110400,0.49928847
Block Group 1; Census Tract 1105.01; Iron County; Utah,591,20,42,82,591,19,0,0,348000.0,339,204,1589,58578.0,257,84,0,17,490211105011,37.7153589,-113.0556881,49021,Iron,0.0338409475465313,0.3756906077348066,0.2252989301447451,19,Moderate growth,#3690C0,0.02349461311125304,49021110501,
Block Group 2; Census Tract 1105.01; Iron County; Utah,862,39,42,487,862,0,0,20,255900.0,252,610,2720,43783.0,121,20,22,0,490211105012,37.7009277,-113.0715423,49021,Iron,0.04524361948955916,0.7076566125290024,0.059926470588235296,20,Moderate growth,#3690C0,0.02349461311125304,49021110501,
Block Group 3; Census Tract 1105.01; Iron County; Utah,876,22,82,254,876,22,0,28,298400.0,326,385,2421,82330.0,205,82,14,0,490211105013,37.7030946,-113.0635193,49021,Iron,0.02511415525114155,0.5414908579465542,0.12432878975629905,50,Some new construction,#A6BDDB,0.02349461311125304,49021110501,
Block Group 1; Census Tract 1105.02; Iron County; Utah,266,0,19,12,266,0,0,82,-1.0,89,147,871,-1.0,66,12,12,0,490211105021,37.6887342,-113.0654899,49021,Iron,0.0,0.6228813559322034,0.10332950631458095,82,Minimal new construction,#D9D9D9,0.02349461311125304,49021110502,
Block Group 2; Census Tract 1105.02; Iron County; Utah,961,28,273,334,961,153,83,8,550100.0,581,316,3107,82829.0,430,126,38,37,490211105022,37.7144704,-112.988887,49021,Iron,0.029136316337148804,0.35228539576365664,0.20308979723205664,244,Some new construction,#A6BDDB,0.02349461311125304,49021110502,
Block Group 3; Census Tract 1105.02; Iron County; Utah,530,0,8,0,530,0,0,84,331300.0,180,247,1013,42246.0,74,40,0,0,490211105023,37.6865069,-113.0737442,49021,Iron,0.0,0.5784543325526932,0.1125370187561698,84,Minimal new construction,#D9D9D9,0.02349461311125304,49021110502,
Block Group 1; Census Tract 1106.01; Iron County; Utah,354,0,38,8,354,70,14,0,-1.0,107,247,1131,44770.0,26,34,0,0,490211106011,37.6757044,-113.0642623,49021,Iron,0.0,0.6977401129943502,0.05305039787798409,84,Minimal new construction,#D9D9D9,0.02349461311125304,49021110601,
Block Group 2; Census Tract 1106.01; Iron County; Utah,572,0,57,76,572,28,0,58,250000.0,190,366,1514,47350.0,229,44,0,14,490211106012,37.6754852,-113.0579751,49021,Iron,0.0,0.658273381294964,0.18956406869220607,86,Minimal new construction,#D9D9D9,0.02349461311125304,49021110601,
Block Group 1; Census Tract 1106.02; Iron County; Utah,930,78,57,89,930,0,24,5,305700.0,424,478,2449,59792.0,407,204,26,42,490211106021,37.6578426,-113.0415194,49021,Iron,0.08387096774193549,0.5299334811529933,0.2772560228664761,29,High growth,#0570B0,0.02349461311125304,49021110602,
Block Group 2; Census Tract 1106.02; Iron County; Utah,544,0,177,194,544,0,0,0,329600.0,282,212,1455,58879.0,136,62,13,0,490211106022,37.544886,-112.978247,49021,Iron,0.0,0.4291497975708502,0.1450171821305842,0,Minimal new construction,#D9D9D9,0.02349461311125304,49021110602,
Block Group 3; Census Tract 1106.02; Iron County; Utah,383,0,0,17,383,120,13,0,317700.0,175,208,659,50461.0,61,17,29,0,490211106023,37.6678705,-113.0617058,49021,Iron,0.0,0.5430809399477807,0.16236722306525037,133,Minimal new construction,#D9D9D9,0.02349461311125304,49021110602,
Block Group 1; Census Tract 1107.02; Iron County; Utah,699,0,189,214,699,46,0,61,418900.0,572,46,1484,64354.0,136,125,8,45,490211107021,37.5665761,-113.2360299,49021,Iron,0.0,0.0744336569579288,0.21159029649595687,107,Minimal new construction,#D9D9D9,0.02349461311125304,49021110702,0.42039904
Block Group 2; Census Tract 1107.02; Iron County; Utah,800,95,226,126,800,0,0,9,344400.0,595,166,2414,54517.0,184,59,15,0,490211107022,37.6751431,-113.1408643,49021,Iron,0.11875,0.21813403416557162,0.10687655343827672,9,High growth,#0570B0,0.02349461311125304,49021110702,0.42039904
Block Group 3; Census Tract 1107.02; Iron County; Utah,394,13,102,130,394,0,0,8,427000.0,347,14,1290,112361.0,108,52,14,0,490211107023,37.6456212,-113.1476363,49021,Iron,0.03299492385786802,0.038781163434903045,0.13488372093023257,8,Moderate growth,#3690C0,0.02349461311125304,49021110702,0.42039904
Block Group 4; Census Tract 1107.02; Iron County; Utah,667,0,287,283,667,14,32,0,563800.0,554,63,1698,118563.0,227,212,41,20,490211107024,37.652759,-113.1117125,49021,Iron,0.0,0.10210696920583469,0.2944640753828033,46,Minimal new construction,#D9D9D9,0.02349461311125304,49021110702,0.42039904
Block Group 1; Census Tract 1107.03; Iron County; Utah,727,0,21,140,727,0,0,0,460500.0,502,216,1859,93649.0,347,132,117,26,490211107031,37.6728525,-113.0887701,49021,Iron,0.0,0.3008356545961003,0.3345884884346423,0,Minimal new construction,#D9D9D9,0.02349461311125304,49021110703,
Block Group 2; Census Tract 1107.03; Iron County; Utah,780,30,414,151,780,0,0,13,446500.0,699,62,2679,96563.0,327,376,45,40,490211107032,37.6745596,-113.0999455,49021,Iron,0.038461538461538464,0.08147174770039421,0.2941396043299739,13,Moderate growth,#3690C0,0.02349461311125304,49021110703,
Block Group 1; Census Tract 1107.04; Iron County; Utah,443,0,188,86,443,11,82,0,289800.0,179,264,1247,69803.0,209,37,0,27,490211107041,37.7196205,-113.0699026,49021,Iron,0.0,0.5959367945823928,0.21892542101042503,93,Minimal new construction,#D9D9D9,0.02349461311125304,49021110704,
Block Group 2; Census Tract 1107.04; Iron County; Utah,304,0,35,0,304,97,15,0,-1.0,7,246,826,21189.0,28,0,0,0,490211107042,37.6744647,-113.0818653,49021,Iron,0.0,0.9723320158102767,0.03389830508474576,112,Minimal new construction,#D9D9D9,0.02349461311125304,49021110704,
Block Group 3; Census Tract 1107.04; Iron County; Utah,771,49,315,183,771,0,0,13,314200.0,490,221,2023,80027.0,475,39,0,20,490211107043,37.718857,-113.0963928,49021,Iron,0.06355382619974059,0.3108298171589311,0.26396440929312903,13,Moderate growth,#3690C0,0.02349461311125304,49021110704,
Block Group 1; Census Tract 101; Juab County; Utah,622,13,154,79,622,0,0,0,415900.0,504,79,2127,108984.0,119,37,0,0,490230101001,39.7010864,-111.8273122,49023,Juab,0.02090032154340836,0.13550600343053174,0.07334273624823695,0,Some new construction,#A6BDDB,0.02349461311125304,49023010100,0.48537174
Block Group 2; Census Tract 101; Juab County; Utah,450,0,9,154,450,0,0,0,497600.0,348,94,1370,108750.0,271,44,0,12,490230101002,39.7080131,-111.8700254,49023,Juab,0.0,0.21266968325791855,0.23868613138686132,0,Minimal new construction,#D9D9D9,0.02349461311125304,49023010100,0.48537174
Block Group 3; Census Tract 101; Juab County; Utah,330,0,10,10,330,0,0,0,399200.0,283,47,1071,98173.0,62,68,0,9,490230101003,39.7125094,-111.8284923,49023,Juab,0.0,0.14242424242424243,0.12978524743230627,0,Minimal new construction,#D9D9D9,0.02349461311125304,49023010100,0.48537174
Block Group 4; Census Tract 101; Juab County; Utah,452,0,127,0,452,0,0,9,333900.0,324,128,1248,94875.0,138,37,49,0,490230101004,39.7173657,-111.8311421,49023,Juab,0.0,0.2831858407079646,0.1794871794871795,9,Minimal new construction,#D9D9D9,0.02349461311125304,49023010100,0.48537174
Block Group 5; Census Tract 101; Juab County; Utah,445,23,60,26,445,0,0,0,352200.0,240,183,1268,63640.0,61,0,0,0,490230101005,39.6966265,-111.8372388,49023,Juab,0.051685393258426963,0.4326241134751773,0.04810725552050473,0,Moderate growth,#3690C0,0.02349461311125304,49023010100,0.48537174
Block Group 1; Census Tract 102; Juab County; Utah,482,0,12,94,482,1,0,42,230100.0,381,24,1116,69076.0,83,39,3,9,490230102001,39.778177,-113.1214952,49023,Juab,0.0,0.05925925925925926,0.12007168458781362,43,Minimal new construction,#D9D9D9,0.02349461311125304,49023010200,0.43194875
Block Group 2; Census Tract 102; Juab County; Utah,334,0,15,83,334,0,0,22,340000.0,254,45,1016,69609.0,68,5,0,0,490230102002,39.5360701,-111.9762005,49023,Juab,0.0,0.1505016722408027,0.0718503937007874,22,Minimal new construction,#D9D9D9,0.02349461311125304,49023010200,0.43194875
Block Group 3; Census Tract 102; Juab County; Utah,472,18,67,192,472,0,0,7,458800.0,440,17,1515,97788.0,147,52,9,0,490230102003,39.7992379,-111.8482098,49023,Juab,0.038135593220338986,0.037199124726477024,0.1372937293729373,7,Moderate growth,#3690C0,0.02349461311125304,49023010200,0.43194875
Block Group 4; Census Tract 102; Juab County; Utah,385,4,56,104,385,0,0,15,368300.0,270,95,1542,92135.0,62,1,15,14,490230102004,39.7822009,-111.8998022,49023,Juab,0.01038961038961039,0.2602739726027397,0.05966277561608301,15,Some new construction,#A6BDDB,0.02349461311125304,49023010200,0.43194875
Block Group 1; Census Tract 1301; Kane County; Utah,2733,54,164,619,2733,0,0,169,296600.0,214,14,633,86250.0,95,57,32,1,490251301001,37.2750892,-111.815329,49025,Kane,0.019758507135016465,0.06140350877192982,0.292259083728278,169,Some new construction,#A6BDDB,0.02349461311125304,49025130100,0.54187679
Block Group 2; Census Tract 1301; Kane County; Utah,369,17,16,92,369,3,0,122,255300.0,228,73,652,44943.0,101,23,0,0,490251301002,37.0682241,-111.7292029,49025,Kane,0.04607046070460705,0.2425249169435216,0.1901840490797546,125,Moderate growth,#3690C0,0.02349461311125304,49025130100,0.54187679
Block Group 3; Census Tract 1301; Kane County; Utah,544,8,70,94,544,6,0,41,263800.0,365,17,1349,83542.0,165,70,10,0,490251301003,37.2975425,-112.6044428,49025,Kane,0.014705882352941176,0.04450261780104712,0.1816160118606375,47,Some new construction,#A6BDDB,0.02349461311125304,49025130100,0.54187679
Block Group 1; Census Tract 1302; Kane County; Utah,951,0,167,240,951,0,0,107,468900.0,664,210,2078,102039.0,267,105,84,0,490251302001,37.0276504,-112.6495891,49025,Kane,0.0,0.2402745995423341,0.21944177093359,107,Minimal new construction,#D9D9D9,0.02349461311125304,49025130200,0.46018863
Block Group 2; Census Tract 1302; Kane County; Utah,274,0,0,59,274,0,0,12,342500.0,183,91,641,82813.0,136,53,23,0,490251302002,37.0535357,-112.5326866,49025,Kane,0.0,0.33211678832116787,0.33073322932917315,12,Minimal new construction,#D9D9D9,0.02349461311125304,49025130200,0.46018863
Block Group 3; Census Tract 1302; Kane County; Utah,586,0,39,193,586,0,0,120,305900.0,341,39,917,80887.0,252,83,10,0,490251302003,37.0177587,-112.5392264,49025,Kane,0.0,0.10263157894736842,0.376226826608506,120,Minimal new construction,#D9D9D9,0.02349461311125304,49025130200,0.46018863
Block Group 4; Census Tract 1302; Kane County; Utah,807,0,213,217,807,0,0,0,335300.0,612,141,1726,58427.0,281,0,0,0,490251302004,37.1465096,-112.475169,49025,Kane,0.0,0.18725099601593626,0.16280417149478563,0,Minimal new construction,#D9D9D9,0.02349461311125304,49025130200,0.46018863
Block Group 1; Census Tract 9741; Millard County; Utah,546,0,52,63,546,0,0,9,229900.0,416,46,1426,71213.0,181,32,0,0,490279741001,39.3921901,-112.3541362,49027,Millard,0.0,0.09956709956709957,0.14936886395511922,9,Minimal new construction,#D9D9D9,0.02349461311125304,49027974100,0.54378629
